title,pmid,doi,abstract,year,authors
The dominant mutation Suppressor of black indicates that de novo pyrimidine biosynthesis is involved in the Drosophila tan pigmentation pathway,7902526,10.1007/BF00284686,"A deficiency in the production of beta-alanine causes the black (b) phenotype of Drosophila melanogaster. This phenotype is normalized by a semi-dominant mutant gene Su(b) shown previously to be located adjacent to or within the rudimentary (r) locus. The r gene codes for three enzyme activities involved in de novo pyrimidine biosynthesis. Pyrimidines are known to give rise to beta-alanine. However, until recently it has been unclear whether de novo pyrimidine biosynthesis is directly coupled to beta-alanine synthesis during the tanning process. In this report we show that flies carrying Su(b) can exhibit an additional phenotype, resistance to toxic pyrimidine analogs (5-fluorouracil, 6-azathymine and 6-azauracil). Our interpretation of this observation is that the pyrimidine pool is elevated in the mutant flies. However, enzyme assays indicate that r enzyme activities are not increased in Su(b) flies. Genetic mapping of the Su(b) gene now places the mutation within the r gene, possibly in the carbamyl phosphate synthetase (CPSase) domain. The kinetics of CPSase activity in crude extracts has been studied in the presence of uridine triphosphate (UTP). While CPSase from wild-type flies was strongly inhibited by the end-product, UTP, CPSase from Su(b) was inhibited to a lesser extent. We propose that diminished end-product inhibition of de novo pyrimidine biosynthesis in Su(b) flies increases available pyrimidine and consequently the beta-alanine pool. Normalization of the black phenotype results.",1993,"D Kolbak, M B Pedersen, L Søndergaard, J Piskur"
A functional analysis of the genes Enhancer of split and HLH-m5 during early neurogenesis in Drosophila melanogaster,28305975,10.1007/BF00539885,"To assess the functional domains of the proteins encoded by E(spl) and HLH-m5, two genes of the Enhancer of split complex [E(SPL)-C] of Drosophila melanogaster, a number of variants have been made by in vitro mutagenesis, transformed into the germ line of the wild-type, and genetically combined with a chromosomal deletion lacking four of the genes of the E(SPL)-C. All constructs used attenuated the neurogenic phenotype associated with this deletion. However, constructs encoding proteins with truncated carboxy-termini exibited in all cases a higher activity than constructs encoding the full length version of the protein. Neutralization of the basic domain severely reduced, but did not completely abolish the rescuing activity of E(spl), while proteins in which a proline residue within the basic domain had been changed to either threonine or asparagine were slightly less efficient in their rescuing activity than the corresponding wild-type versions. We discuss the possible significance of these results for the function of the protein domains.",1993,"José A Campos-Ortega, Elisabeth Knust, Herbert Schrons, Kyria Tietze"
The genetic analysis of achiasmate segregation in Drosophila melanogaster. III. The wild-type product of the Axs gene is required for the meiotic segregation of achiasmate homologs,8349113,,"The regular segregation of achiasmate chromosomes in Drosophila melanogaster females is ensured by two distinct segregational systems. The segregation of achiasmate homologs is assured by the maintenance of heterochromatic pairing; while the segregation of heterologous chromosomes is ensured by a separate mechanism that may not require physical association. AxsD (Aberrant X segregation) is a dominant mutation that specifically impairs the segregation of achiasmate homologs; heterologous achiasmate segregations are not affected. As a result, achiasmate homologs frequently participate in heterologous segregations at meiosis I. We report the isolation of two intragenic revertants of the AxsD mutation (Axsr2 and Axsr3) that exhibit a recessive meiotic phenotype identical to that observed in AxsD/AxsD females. A third revertant (Axsr1) exhibits no meiotic phenotype as a homozygote, but a meiotic defect is observed in Axsr1/Axsr2 females. Therefore mutations at the AxsD locus define a gene necessary and specific for homologous achiasmate segregation during meiosis. We also characterize the interactions of mutations at the Axs locus with two other meiotic mutations (ald and ncd). Finally, we propose a model in which Axs+ is required for the normal separation of paired achiasmate homologs. In the absence of Axs+ function, the homologs are often unable to separate from each other and behave as a single segregational unit that is free to segregate from heterologous chromosomes.",1993,"R L French, D R Falk, T Arbel, W L Whyte, G Yasuda, R S Hawley, H Irick"
Mechanism of DmS-II-mediated pause suppression by Drosophila RNA polymerase II,7689559,,"Transcription elongation factor S-II mediates nascent transcript cleavage by RNA polymerase II (Reines, D. (1992) J. Biol. Chem. 267, 3795-3800). We have examined the mechanism of action of the Drosophila S-II analog, DmS-II, in a defined transcription system. Our results show that DmS-II is necessary and sufficient to activate nascent transcript cleavage by RNA polymerase II during transcription of a dC-tailed template. The pattern of transcripts resulting from prolonged action by DmS-II indicates that there are kinetic barriers to transcript shortening. During the cleavage reaction, the polymerase remains in register with the template strand and generates mainly nucleotide dimers. The ability of DmS-II to mediate transcript shortening resides in the carboxyl-terminal half of the protein. Our results support a model for pause suppression in which DmS-II binds to the paused polymerase, causes one cleavage event and is then released from the complex. Elongation by the polymerase then allows a second encounter with the pause site and a second chance of passing the site. Complete pause suppression may require multiple transcript shortening events for some polymerase molecules.",1993,"H Guo, D H Price"
Genes controlling cellular polarity in Drosophila,8049482,,"The control of cellular polarity is one of the least understood aspects of development. Genes have been identified in Drosophila that affect the polarity of embryonic cells in all three axes, apical-basal, proximodistal and dorsoventral. Mutations that affect adult polarity are also known and mutant flies show several types of pattern alteration, including rotations and mirror-image duplications. Imaginal discs are much greater in size, however, than the embryo, and adult structures contain very large numbers of cells, many of which are not visibly differentiated with respect to their immediate neighbours. In regions where neighbouring cells are similar to each other, the imaginal polarity mutants alter the orientation of bristles and hairs, but do not change cellular fate. Other regions, such as the tarsal segments of the legs, the ommatidia of the eye and the bracketed bristle sockets on the tibia, behave as discrete fields. Within these fields, fine-scale mirror-image reversals and pattern duplications are observed, analogous to those caused by the embryonic segment polarity mutants. Thus, the polarised transmission of information can affect either orientation or fate depending on whether cells are differentiated from their immediate neighbours. Cellular polarity will be critically dependent on both the internal cytoskeletal architecture and the spatial organisation of signal transduction molecules within the cell membrane.",1993,D Gubb
Neurotrophic activity of the Antennapedia homeodomain depends on its specific DNA-binding properties,8105471,10.1073/pnas.90.19.9120,"In previous reports we have demonstrated that the 60-aa peptide corresponding to the homeodomain of the Drosophila protein Antennapedia (pAntp) translocates through the membrane of neurons in culture, accumulates in neuronal nuclei, and promotes neurite growth. To analyze the importance of specific pAntp DNA-binding properties in this phenomenon we have constructed three mutant versions of pAntp that differ in their ability to translocate through the membrane and to bind specifically the cognate sequence for homeodomains present in the promoter of HoxA5. We demonstrate that removing two hydrophobic residues of the third helix inhibits pAntp internalization and suppresses its neurotrophic activity. We also show that pAntp neurotrophic activity is lost when mutations are introduced in positions preserving its penetration and nuclear accumulation but abolishing its capacity to bind specifically the cognate DNA-binding motif for homeoproteins. Our results strongly suggest that pAntp neurotrophicity requires both its internalization and its specific binding to homeobox cognate sequences. We propose that homeoproteins might regulate important events in the morphological differentiation of the postmitotic neuron.",1993,"I Le Roux, E Bloch-Gallego, A H Joliot, A Prochiantz, M Volovitch"
"A functional homologue of the RNA1 gene product in Schizosaccharomyces pombe: purification, biochemical characterization, and identification of a leucine-rich repeat motif",8374168,10.1091/mbc.4.6.569,"The RNA1 gene from Saccharomyces cerevisiae is defined by the temperature-sensitive rna1-1 mutation that interferes with the maturation and/or nucleocytoplasmic transport of RNA. We describe the purification of a 44-kDa protein from the evolutionary distant fission yeast Schizosaccharomyces pombe and the cloning and sequence analysis of the corresponding gene. Although this protein shares only 42% sequence identity with the RNA1 gene product, it represents a functional homologue because the expression of the S. pombe gene in S. cerevisiae complements the rna1-1 defect. Disruption in S. pombe of the gene encoding the 44-kDa protein, for which we propose the name S. pombe rna1p, reveals that it is essential for growth. Our analysis of purified S. pombe rna1p represents the first biochemical characterization of an RNA1 gene product and reveals that it is a monomeric protein of globular shape. Cell fractionation and immunofluorescence microscopy indicate that rna1p is a cytoplasmic protein possibly enriched in the nuclear periphery. We identify a sequence motif of 29 residues, which is rich in leucine and repeated eight times both in S. pombe and in S. cerevisiae rna1p. Similar leucine-rich repeats present in a series of other proteins, e.g., the mammalian ribonuclease/angiogenin inhibitor, adenylyl cyclase from S. cerevisiae, the toll protein from Drosophila melanogaster, and the sds22 protein phosphatase regulatory subunit from S. pombe, are thought to be involved in protein-protein interactions. Thus rna1p may act as a scaffold protein possibly interacting in the nuclear periphery with a protein ligand that could be associated with exported RNA.",1993,"K Weber, V Gerke, F Melchior"
"Axis specification in the developing Drosophila appendage: the role of wingless, decapentaplegic, and the homeobox gene aristaless",8104704,10.1016/0092-8674(93)90732-6,"The wingless (wg) and decapentaplegic (dpp) genes of Drosophila encode homologs of secreted growth factors and are required for the correct patterning of the appendages. We show that the presumptive tips of both the leg and wing, the distal extreme of the proximodistal axis, are characterized by the close association of cells expressing wg, dpp, and the homeobox gene aristaless (al). Ectopic expression of wg can induce both ectopic al expression and a duplication of the proximodistal axis (the development of supernumerary legs), but only in regions expressing high levels of dpp. Ectopic al expression can induce a duplication of the proximodistal axis in the wing, suggesting that it may be directly involved in axis specification. The proximodistal axis may be specified via a mechanism involving a direct interaction between cells expressing wg, dpp, and possibly al.",1993,"A Tomlinson, G Campbell, T Weaver"
"The role of heterochromatin in the expression of a heterochromatic gene, the rolled locus of Drosophila melanogaster",8514136,,"Constitutive heterochromatic regions of chromosomes are those that remain condensed through most or all of the cell cycle. In Drosophila melanogaster, the constitutive heterochromatic regions, located around the centromere, contain a number of gene loci, but at a much lower density than euchromatin. In the autosomal heterochromatin, the gene loci appear to be unique sequence genes interspersed among blocks of highly repeated sequences. Euchromatic genes do not function well when brought into the vicinity of heterochromatin (position-effect variegation). We test the possibility that the blocks of centromeric heterochromatin provide an environment essential for heterochromatic gene function. To assay directly the functional requirement of autosomal heterochromatic genes to reside in heterochromatin, the rolled (rl) gene, which is normally located deep in chromosome 2R heterochromatin, was relocated within small blocks of heterochromatin to a variety of euchromatic positions by successive series of chromosomal rearrangements. The function of the rl gene is severely affected in rearrangements in which the rl gene is isolated in a small block of heterochromatin, and these position effects can be reverted by rearrangements which bring the rl gene closer to any large block of autosomal or X chromosome heterochromatin. There is some evidence that five other 2R heterochromatic genes are also affected among these rearrangements. These findings demonstrate that the heterochromatic genes, in contrast to euchromatic genes whose function is inhibited by relocation to heterochromatin, require proximity to heterochromatin to function properly, and they argue strongly that a major function of the highly repeated satellite DNA, which comprises most of the heterochromatin, is to provide this heterochromatic environment.",1993,"A J Hilliker, D F Eberl, B J Duyf"
The Drosophila melanogaster suppressor of Hairy-wing zinc finger protein has minimal effects on gene expression in Saccharomyces cerevisiae,8243999,,"Many mutations in Drosophila melanogaster are gypsy retrotransposon insertions. Gypsy binds the protein (SUHW) encoded by the suppressor of Hairy-wing [su(Hw)] gene, and SUHW alters expression of surrounding genes. When gypsy is between an enhancer and promoter, SUHW blocks activation of transcription by the enhancer. Additionally, when gypsy is downstream of a promoter in a parallel orientation, SUHW increases truncation of transcripts at the poly(A) site in the gypsy 5' long terminal repeat, thereby decreasing the gene transcript levels. The effects of SUHW appear to involve fundamental and general mechanisms controlling gene expression because SUHW potentiates other poly(A) sites and blocks several enhancers in Drosophila. To investigate these mechanisms, SUHW was expressed in Saccharomyces cerevisiae. Although SUHW enters the nucleus and binds DNA in yeast, it has surprisingly minor effects on utilization of the CYC1 poly(A) site and transcription activation by a GAL upstream activation sequence. These observations indicate that the observed effects of SUHW on gene expression in Drosophila require specific interactions with other factors that are absent or unrecognizable in yeast.",1993,"J Kim, D Dorsett, B Shen"
Drosophila suzukii contains a peptide homologous to the Drosophila melanogaster sex-peptide and functional in both species,8353518,10.1016/0965-1748(93)90030-v,"A peptide homologous to the Drosophila melanogaster sex-peptide (SP) was isolated from Drosophila suzukii accessory glands and its amino acid sequence determined. The D. suzukii peptide contains 41 amino acids and has a calculated molecular weight of 5100 Da. Comparison of the sequences reveals strong homologies in the N-terminal and C-terminal parts of the peptides. In the D. suzukii sex-peptide, however, five additional amino acids are inserted after amino acid 7. Based on the sequence of the peptide, a cDNA coding for the D. suzukii peptide was isolated by PCR. Sequence analysis of the cDNA confirmed the SP amino acid sequence determined by peptide sequencing. Furthermore, based on the cDNA sequence, we isolated the D. suzukii sex-peptide gene by inverse PCR. The D. suzukii sex-peptide gene contains an intron and codes for a 60 amino acid precursor. The D. melanogaster and the D. suzuki sex-peptides elicit rejection behaviour in the presence of males and an increased egg laying in virgin females of both species.",1993,"P Hunziker, E Kubli, T Schmidt, Y Choffat, Y Fuyama, M Schneider"
The Drosophila ankyrin repeat protein cactus has a predominantly alpha-helical secondary structure,8253187,10.1016/0014-5793(93)80720-f,"The cactus protein is the Drosophila homologue of the mammalian I kappa B family of cytoplasmic anchor proteins. We have expressed in E. coli and purified a cactus fusion protein, CACT-Bgl. CACT-Bgl protein contains the six ankyrin repeat sequences which are necessary for specific binding to the Drosophila rel family transcription factor dorsal. We show that the purified CACT-Bgl protein can bind specifically to dorsal and, using circular dichroism spectroscopy, that the protein adopts a largely alpha-helical secondary structure. A further analysis of the ankyrin repeat domains of cactus, using an improved secondary structure prediction program indicates that the N-terminal of the repeat will form into a loop structure and the C-terminal section into an interrupted, amphipathic alpha-helix. On the basis of these findings we propose that the ankyrin repeats of cactus fold together into helical bundles interconnected by diverged loops.",1993,"N J Gay, M Ntwasa"
Expression of a gene duplication encoding conserved sperm tail proteins is translationally regulated in Drosophila melanogaster,8441407,10.1128/mcb.13.3.1708,"We have analyzed a locus of Drosophila melanogaster located at 98C on chromosome 3, which contains two tandemly arranged genes, named Mst98Ca and Mst98Cb. They are two additional members of the Mst(3)CGP gene family by three criteria. (i) Both genes are exclusively transcribed in the male germ line. (ii) Both transcripts encode a protein with a high proportion of the repetitive motif Cys-Gly-Pro. (iii) Their expression is translationally controlled; while transcripts can be detected in diploid stages of spermatogenesis, association with polysomes can be shown only in haploid stages of sperm development. The genes differ markedly from the other members of the gene family in structure; they do not contain introns, they are of much larger size, and they have the Cys-Gly-Pro motifs clustered at the carboxy-terminal end of the encoded proteins. An antibody generated against the Mst98Ca protein recognizes both Mst98C proteins in D. melanogaster. In a male-sterile mutation in which spermiogenesis is blocked before individualization of sperm, both of these proteins are no longer synthesized. This finding provides proof of late translation for the Mst98C proteins and thereby independent proof of translational control of expression. Northern (RNA) and Western immunoblot analyses indicate the presence of homologous gene families in many other Drosophila species. The Mst98C proteins share sequence homology with proteins of the outer dense fibers in mammalian spermatozoa and can be localized to the sperm tail by immunofluorescence with an anti-Mst98Ca antibody.",1993,"M Schäfer, A Hülster, U Schäfer, D Börsch"
Modulation of the glycogen synthase kinase-3 family by tyrosine phosphorylation,8382613,,"Glycogen synthase kinase-3 (GSK-3) is a protein serine kinase implicated in the cellular response to insulin. The enzyme is the mammalian homologue of the zeste-white3 (shaggy) homeotic gene of Drosophila melanogaster and has been implicated in the regulation of the c-Jun/AP-1 transcription factor. In mammals this protein serine kinase is encoded by two related genes termed GSK-3 alpha and beta. Here, we demonstrate that these two proteins and the fruit fly protein are phosphorylated on tyrosine in vivo. Moreover, GSK-3 beta activity and function are shown to be dependent on tyrosine phosphorylation. The modified tyrosine residue is conserved in all members of the GSK-3 family and is equivalent to that required for activity by mitogen-activated protein (MAP) kinases. However, unlike MAP kinases, GSK-3 is highly phosphorylated on tyrosine and thus active in resting cells.",1993,"S E Plyte, N F Totty, J R Woodgett, K Hughes, E Nikolakaki"
Gap junctions in ovarian follicles of Drosophila melanogaster: inhibition and promotion of dye-coupling between oocyte and follicle cells,8364958,10.1007/BF00304623,"The analysis of chimeras has shown that communication between germ-line and soma cells plays an important role during Drosophila oogenesis. We have therefore investigated the intercellular exchange of the fluorescent tracer molecule, Lucifer yellow, pressure-injected into the oocyte of vitellogenic follicles of Drosophila. The dye reached the nurse cells via cytoplasmic bridges and entered, via gap junctions, the somatic follicle cells covering the oocyte. The percentage of follicles showing dye-coupling between oocyte and follicle cells was found to increase with the developmental stage up to stage 11, but depended also on the status of oogenesis, i.e., the stage-spectrum, in the respective ovary. During late stage 10B and stage 11, dye-coupling was restricted to the follicle cells covering the anterior pole of the oocyte. No dye-coupling was observed from stage 12 onwards. During prolonged incubation in vitro, the dye was found to move from the follicle cells back into the oocyte; this process was suppressable with dinitrophenol. Dye-coupling was inhibited when prolonged in vitro incubation preceded the dye-injection. Moreover, dye-coupling was inhibited with acidic pH, low [K+], high intracellular [Ca2+], octanol, dinitrophenol, and NaN3, but not with retinoic acid, basic pH, or high extracellular [Ca2+]. Dye-coupling was stimulated with a juvenile hormone analogue and with 20-hydroxyecdysone. Thus, gap junctions between oocyte and follicle cells may play an important role in intercellular communication during oogenesis. We discuss the significance of our findings with regard to the electrophysiological properties of the follicles, and to the coordinated activities of the different cell types during follicle development and during the establishment of polarity in the follicle.",1993,"J Bohrmann, A Haas-Assenbaum"
Definition of the DNA-binding site repertoire for the Drosophila transcription factor SNAIL,8371971,10.1093/nar/21.17.3951,"The Drosophila gene snail (sna) which encodes a zinc finger protein is essential for dorsal-ventral pattern formation in the developing embryo. We have defined a repertoire of SNAIL (SNA) binding sites using recombinant SNA proteins to select specific binding sequences from a pool of random sequence nucleotides. The bound sequences which were selected by multiple rounds of gel retardation and amplification by the polymerase chain reaction (PCR) were subsequently cloned and sequenced. The consensus sequence, 5'G/A A/t G/A A CAGGTG C/t A C 3', with a highly conserved core of 6 bases, CAGGTG, shares no significant homology with known binding sequences of other Drosophila zinc finger proteins. However, the CAGGTG core is identical to the core motif of aHLH (helix-loop-helix) binding sites. The strongest SNA binding is obtained with sequences containing this core motif whereas reduced binding is seen for sequences with canonical CANNTG HLH motifs. Interestingly, SNA binding is detected in the promoter region of the snail gene. Transient expression in co-transfection experiments using a SNA binding element (SBE) linked to a heterologous promoter indicates that SNA has the ability to function as a transcription activator.",1993,"Y Lutz, C Dennefeld, V Mauhin, A Alberga"
Characterization of the length polymorphism in the A + T-rich region of the Drosophila obscura group species,8483159,10.1007/BF00160476,"In the twelve Drosophila obscura group species studied, belonging to the affinis, obscura, and pseudoobscura subgroups, the mitochondrial DNA length ranges from 15.8 to 17.2 kb. This length polymorphism is mainly due to insertions/deletions in the variable region of the A + T-rich region. In addition, one species (D. tristis) possess a tandem duplication of a 470-bp fragment that contains the replication origin. The same duplication has occurred at least twice in the Drosophila evolutionary history due to the fact that the repetition is analogous to repetitions found in the four species of the D. melanogaster complex. By comparing the nucleotide sequence of the conserved region in D. ambigua, D. obscura, D. yakuba, D. teissieri, and D. virilis, we show the presence of a secondary structure, likely implied in the replication origin, which could favor the generation of this kind of duplications. Finally, we propose that the high A and T content in the variable region of the A + T-rich region favors the formation of less-stable secondary structures, which could explain the generation of minor insertion/deletions found in this region.",1993,"A Monforte, E Barrio, A Latorre"
Cloning of the fourth functional gene for protein phosphatase 1 in Drosophila melanogaster from its chromosomal location,8383037,10.1111/j.1432-1033.1993.tb17648.x,"Complementary DNA encoding a catalytic subunit of protein phosphatase 1, PP1 87B, hybridises at four positions (87B, 9C, 13C and 96A) to Drosophila melanogaster polytene chromosomes, three of which are known to be expressed [Dombrádi, V., Axton, J.M., Brewis, N.D., Da Cruz e Silva, E.F., Alphey, L. & Cohen, P.T.W. (1990) Eur. J. Biochem. 194, 739-745]. The fourth gene has been isolated by screening a genomic library of cosmid clones, representing division 13 of the X-chromosome of D. melanogaster, with a PP1 87B probe. This library was constructed as part of the Drosophila genome mapping project [Sidén-Kiamos, I., Saunders, R.D.C., Spanos, L., Majerus, T., Trenear, J., Savakis, C., Louis, C., Glover, D.M., Ashburner, M. & Kafatos, F.C. (1990) Nucleic Acids Res. 18, 6261-6270]. The 5' non-coding region of the isolated gene hybridised to cytological position 13C1-2. By combining reverse transcription and the polymerase chain reaction, the gene was shown to be expressed at a very low level. The PP1 13C gene encodes a protein of 302 amino acids with a predicted molecular mass of 34.5 kDa. It shows 85-94% amino acid identity to the other three protein phosphatase 1 catalytic subunits (PP1 87B, PP1 96A and PP1 9C) described previously, being most closely related to the isoform PP1 87B, which is involved in the control of chromosome separation at cell division and the regulation of chromosome condensation at interphase.",1993,"R D Saunders, D J Mann, P T Cohen, V Dombrádi"
"Sex determination in Drosophila: sis-b, a major numerator element of the X:A ratio in the soma, does not contribute to the X:A ratio in the germ line",8330539,,"In soma and germ cells of Drosophila, the X:A ratio builds a primary signal for sex determination, and in both tissues Sex-lethal (Sxl) function is required for cells to enter the female pathway. In somatic cells of XX animals, the products of X-chromosomal elements of the X:A ratio activate Sxl. Here I show that sisterless-b (sis-b), which is the X-chromosomal element of the somatic X:A ratio that has best been analysed, is not required for oogenesis. I also present evidence that Sxl function might not be sufficient to direct germ cells into the female pathway. These results show that the elements forming the X:A ratio in the germ line are different from the elements forming the X:A ratio in the soma and they suggest that, in the germ line, Sxl might not be regulated by the X:A ratio.",1993,M Steinmann-Zwicky
Structure-activity relationships of tricyclic antidepressants and related compounds in the wing somatic mutation and recombination test of Drosophila melanogaster,7681526,10.1016/0027-5107(93)90179-j,"Four antidepressants and one neuroleptic drug were tested for genotoxicity using the somatic mutation and recombination test (SMART) in wing cells of Drosophila melanogaster. Three-day-old larvae trans-heterozygous for two linked recessive wing hair mutations (multiple wing hairs and flare) were fed the test compounds in water or solvents mixed with a standard dry food for 48 h. Wings of the emerging adult flies were scored for the presence of spots of mutant cells which can result from either somatic mutation or mitotic recombination. The tricyclic antidepressant clomipramine, which is closely related to imipramine (previously shown to be genotoxic in somatic cells of Drosophila), was clearly genotoxic at concentrations above 10 mM. The structurally related antidepressants lofepramine and mianserin were positive only at 100 mM which is the maximum tolerated dose. The antidepressant maprotiline and the antipsychotic chlorpromazine, which are distinguished from the other compounds by a 6-membered central ring instead of a 7-membered one, were not genotoxic in the same dose range. These results lend further support for the hypothesis that an N atom in the heterocyclic 7-membered ring of the tricyclic molecule is responsible for the genotoxic property of the compounds in Drosophila.",1993,"U Graf, N van Schaik"
Activation of transposable elements during aging and neuronal decline in Drosophila,23563579,10.1038/nn.3368,"We found that several transposable elements were highly active in Drosophila brain during normal aging. In addition, we found that mutations in Drosophila Argonaute 2 (Ago2) resulted in exacerbated transposon expression in the brain, progressive and age-dependent memory impairment, and shortened lifespan. These findings suggest that transposon activation may contribute to age-dependent loss of neuronal function.",2013,"Nabanita Chatterjee, Servan Grüninger, Lisa Krug, Josh Dubnau, Wanhe Li, Lisa Prazak, Delphine Theodorou"
A functional role of the extracellular domain of Crumbs in cell architecture and apicobasal polarity,23525000,10.1242/jcs.122382,"Regulated cell shape changes in epithelial cells, which contribute to most organs and tissues, are at the basis of morphogenesis. Crumbs (Crb) is an essential apical determinant controlling epithelial apicobasal polarity. Here we provide evidence for a novel role of Crb apical localisation and stabilisation in controlling cell shape through apical domain organisation and adherens junction positioning. We find that Crb apical stabilisation requires the extracellular domain. In vivo results from Drosophila suggest that the extracellular domain assists Crb apical stabilisation by mediating Crb-Crb interactions at opposing cell membranes. We further confirm Crb-Crb extracellular interactions by showing that the extracellular domain of Crb is sufficient to promote cell aggregation in vitro. Furthermore, we report that Crb apical stabilisation mediated by the extracellular domain is also required for maintenance of Crb apicobasal polarity. Our results provide new insights into the mechanisms of apicobasal polarity and the cellular mechanisms of tissue architecture.",2013,"Bernard Moussian, Nicolás Martín, Marta Llimargas, Sara Ricardo, Annalisa Letizia"
The zinc finger transcription factor Jing is required for dendrite/axonal targeting in Drosophila antennal lobe development,23810656,10.1016/j.ydbio.2013.06.023,"An important role in olfactory system development is played by transcription factors which act in sensory neurons or in their interneuron targets as cell autonomous regulators of downstream effectors such as cell surface molecules and signalling systems that control neuronal identity and process guidance. Some of these transcriptional regulators have been characterized in detail in the development of the neural elements that innervate the antennal lobe in the olfactory system of Drosophila. Here we identify the zinc finger transcription factor Jing as a cell autonomously acting transcriptional regulator that is required both for dendrite targeting of projection neurons and local interneurons as well as for axonal targeting of olfactory sensory neurons in Drosophila olfactory system development. Immunocytochemical analysis shows that Jing is widely expressed in the neural cells during postembryonic development. MARCM-based clonal analysis of projection neuron and local interneuron lineages reveals a requirement for Jing in dendrite targeting; Jing loss-of-function results in loss of innervation in specific glomeruli, ectopic innervation of inappropriate glomeruli, aberrant profuse dendrite arborisation throughout the antennal lobe, as well as mistargeting to other parts of the CNS. ey-FLP-based MARCM analysis of olfactory sensory neurons reveals an additional requirement for Jing in axonal targeting; mutational inactivation of Jing causes specific mistargeting of some olfactory sensory neuron axons to the DA1 glomerulus, reduction of targeting to other glomeruli, as well as aberrant stalling of axons in the antennal lobe. Taken together, these findings indicate that Jing acts as a key transcriptional control element in wiring of the circuitry in the developing olfactory sensory system in Drosophila.",2013,"Indu S Nair, Veronica Rodrigues, Heinrich Reichert, K VijayRaghavan"
Population genomics from pool sequencing,24102736,10.1111/mec.12522,"Next generation sequencing of pooled samples is an effective approach for studies of variability and differentiation in populations. In this paper we provide a comprehensive set of estimators of the most common statistics in population genetics based on the frequency spectrum, namely the Watterson estimator θW, nucleotide pairwise diversity Π, Tajima's D, Fu and Li's D and F, Fay and Wu's H, McDonald-Kreitman and HKA tests and FST, corrected for sequencing errors and ascertainment bias. In a simulation study, we show that pool and individual θ estimates are highly correlated and discuss how the performance of the statistics vary with read depth and sample size in different evolutionary scenarios. As an application, we reanalyse sequences from Drosophila mauritiana and from an evolution experiment in Drosophila melanogaster. These methods are useful for population genetic projects with limited budget, study of communities of individuals that are hard to isolate, or autopolyploid species.",2013,"Miguel Pérez-Enciso, Luca Ferretti, Sebastián E Ramos-Onsins"
The interactions of GW182 proteins with PABP and deadenylases are required for both translational repression and degradation of miRNA targets,23172285,10.1093/nar/gks1078,"Animal miRNAs silence the expression of mRNA targets through translational repression, deadenylation and subsequent mRNA degradation. Silencing requires association of miRNAs with an Argonaute protein and a GW182 family protein. In turn, GW182 proteins interact with poly(A)-binding protein (PABP) and the PAN2-PAN3 and CCR4-NOT deadenylase complexes. These interactions are required for the deadenylation and decay of miRNA targets. Recent studies have indicated that miRNAs repress translation before inducing target deadenylation and decay; however, whether translational repression and deadenylation are coupled or represent independent repressive mechanisms is unclear. Another remaining question is whether translational repression also requires GW182 proteins to interact with both PABP and deadenylases. To address these questions, we characterized the interaction of Drosophila melanogaster GW182 with deadenylases and defined the minimal requirements for a functional GW182 protein. Functional assays in D. melanogaster and human cells indicate that miRNA-mediated translational repression and degradation are mechanistically linked and are triggered through the interactions of GW182 proteins with PABP and deadenylases.",2013,"Duygu Kuzuoglu-Öztürk, Elisa Izaurralde, Eric Huntzinger, Joerg E Braun, Ana Eulalio, Lara Wohlbold"
Volumetric Semantic Segmentation using Pyramid Context Features,26029008,10.1109/ICCV.2013.428,"We present an algorithm for the per-voxel semantic segmentation of a three-dimensional volume. At the core of our algorithm is a novel ""pyramid context"" feature, a descriptive representation designed such that exact per-voxel linear classification can be made extremely efficient. This feature not only allows for efficient semantic segmentation but enables other aspects of our algorithm, such as novel learned features and a stacked architecture that can reason about self-consistency. We demonstrate our technique on 3D fluorescence microscopy data of Drosophila embryos for which we are able to produce extremely accurate semantic segmentations in a matter of minutes, and for which other algorithms fail due to the size and high-dimensionality of the data, or due to the difficulty of the task.",2013,"Jonathan T Barron, Pablo Arbeláez, Soile V E Keränen, Mark D Biggin, David W Knowles, Jitendra Malik"
The IGFBP7 homolog Imp-L2 promotes insulin signaling in distinct neurons of the Drosophila brain,23591813,10.1242/jcs.120261,"In Drosophila, Insulin-like peptide 2 (Dilp-2) is expressed by insulin-producing cells in the brain, and is secreted into the hemolymph to activate insulin signaling systemically. Within the brain, however, a more local activation of insulin signaling may be required to couple behavioral and physiological traits to nutritional inputs. We show that a small subset of neurons in the larval brain has high Dilp-2-mediated insulin signaling activity. This local insulin signaling activation is accompanied by selective Dilp-2 uptake and depends on the expression of the Imaginal morphogenesis protein-late 2 (Imp-L2) in the target neurons. We suggest that Imp-L2 acts as a licensing factor for neuronal IIS activation through Dilp-2 to further increase the precision of insulin activity in the brain.",2013,"R Bader, N Moderau, E Hafen, L Sarraf-Zadeh, M Peters, M J Pankratz, K Köhler, H Stocker"
